DATETIME,WORKINGGROUP,INPUT_FORMAT_SHORT,INPUT_FORMAT_DESC,INPUT_PROJECT,N_TASKS,N_FILES
2022-01-23,,DAOD,SUSY,data16_13TeV,12,458
2022-01-23,,DAOD,HIGGD,data15_13TeV,104,169
2022-01-23,phys-hdbs,DAOD,HIGGD,data15_13TeV,7,132
2022-02-06,phys-hdbs,DAOD,HIGGD,mc16_13TeV,168,480
2022-03-06,,DAOD,TOPQ,data18_13TeV,7,1358
2022-01-30,,DAOD,PHYS,mc20_13TeV,122,275
2022-01-30,,DAOD,EXOT,data18_13TeV,130,6831
2022-01-30,,DAOD,EXOT,data16_13TeV,102,5068
2022-01-30,,DAOD,EXOT,data17_13TeV,87,6132
2022-01-30,,AOD,,data18_13TeV,88,502
2022-02-13,perf-muons,DAOD,MUON,mc16_13TeV,12,119
2022-01-30,,DAOD,FTAG,mc16_13TeV,96,540
2022-01-30,phys-higgs,DAOD,HIGGD,mc16_13TeV,704,2724
2022-01-30,,DAOD,BPHY,data17_13TeV,35,1577
2022-01-30,,DAOD,MUON,data18_13TeV,9,177
2022-02-06,,DAOD,BPHY,data18_13TeV,6,1013
2022-02-06,,DAOD,EXOT,data17_13TeV,41,2876
2022-02-06,,DAOD,PHYSVAL,mc16_13TeV,8,8
2022-02-06,,AOD,,mc16_5TeV,29,33
2022-02-13,phys-sm,DAOD,STDM,data18_13TeV,7,137
2022-02-13,,EVNT,,mc15_13TeV,278,362
2022-02-13,,RDO,,mc15_14TeV,11,11
2022-03-13,,DAOD,JETM,mc16_13TeV,396,1503
2022-02-20,,AOD,,data17_13TeV,25,43
2022-02-13,,DAOD,PHYSVAL,mc16_13TeV,6,6
2022-02-13,perf-idtracking,HITS,,mc16_13TeV,14,590
2022-02-20,perf-idtracking,HITS,,mc16_13TeV,4,286
2022-03-27,,EVNT,,mc15_13TeV,33,42
2022-02-20,,DAOD,HDBS,data15_13TeV,57,62
2022-03-06,,DAOD,TOPQ,mc16_13TeV,1841,5850
2022-02-20,,,,data15_13TeV,1,1
2022-02-27,,DAOD,ZMUMU,data16_13TeV,153,461
2022-02-27,,AOD,,mc20_13TeV,17,84
2022-03-27,,DAOD,STDM,mc16_13TeV,802,2600
2022-02-27,,DAOD,HIGGD,data15_13TeV,348,643
2022-02-27,,DAOD,EXOT,data15_13TeV,20,599
2022-02-27,,DAOD,HIGGD,data18_13TeV,408,977
2022-03-06,,DAOD,EXOT,data15_13TeV,27,818
2022-01-09,phys-gener,EVNT,,mc15_13TeV,7,7
2022-01-16,,ESD,,mc15_14TeV,1,1
2022-01-23,phys-sm,DAOD,STDM,data17_13TeV,8,186
2022-01-30,phys-hdbs,DAOD,HIGGD,data18_13TeV,9,367
2022-01-23,,DAOD,HION,mc16_5TeV,4,14
2022-02-13,,AOD,,mc15_14TeV,20,35
2022-02-13,,DAOD,EGAM,mc20_13TeV,6,164
2022-02-20,,DAOD,EXOT,data18_13TeV,19,413
2022-02-20,,ESD,,data18_13TeV,5,5
2022-03-27,,DAOD,TOPQ,data17_13TeV,10,1860
2022-02-27,,DAOD,EGAM,mc16_13TeV,6,163
2022-02-27,,AOD,,data18_13TeV,14,103
2022-02-27,,,,data18_13TeV,5,5
2022-03-06,,DAOD,PHYS,data18_13TeV,531,2415
2022-01-16,,,,data15_13TeV,2,2
2022-02-06,,HITS,,mc15_14TeV,1,1
2022-02-06,phys-sm,DAOD,STDM,data18_13TeV,3,57
2022-02-20,,EVNT,,mc15_13TeV,3,3
2022-03-13,,,,data17_13TeV,3,3
2022-02-27,,DAOD,BPHY,data16_13TeV,1,151
2022-04-03,,DAOD,STDM,mc16_13TeV,460,1258
2022-01-16,,DAOD,HDBS,data17_13TeV,1,209
2022-03-06,,DAOD,TOPQ,data16_13TeV,5,780
2022-02-06,phys-higgs,DAOD,HIGGD,data16_13TeV,2,307
2022-02-20,,,,data18_13TeV,4,4
2022-02-13,,HITS,,mc16_5TeV,1,1
2022-01-16,,DAOD,SUSY,data18_13TeV,2,223
2022-01-30,,DAOD,MUON,data15_13TeV,2,114
2022-02-13,,DAOD,JETM,data15_13TeV,6,308
2022-03-13,phys-hdbs,DAOD,HIGGD,mc16_13TeV,181,328
2022-02-27,perf-muons,AOD,,data18_13TeV,4,215
2022-04-03,,,,data17_13TeV,5,5
2022-03-27,perf-muons,AOD,,data16_13TeV,50,50
2022-03-27,perf-muons,AOD,,data15_13TeV,32,32
2022-03-13,phys-hdbs,DAOD,PHYS,mc16_13TeV,44,311
2022-03-06,perf-muons,AOD,,mc20_13TeV,8,106
2022-03-06,perf-muons,AOD,,mc21_13p6TeV,6,19
2022-03-13,,DAOD,JETM,data18_13TeV,42,322
2022-03-20,,DAOD,PHYS,mc16_13TeV,1129,4094
2022-03-06,,DAOD,EGAM,data15_13TeV,80,920
2022-03-13,,DAOD,FTAG,mc16_13TeV,37,96
2022-03-13,,DAOD,SUSY,data16_13TeV,135,375
2022-03-13,,AOD,,data16_hip8TeV,8,53
2022-03-13,,DAOD,STDM,data18_13TeV,61,1322
2022-03-13,,DAOD,JETM,data16_13TeV,21,313
2022-03-13,,DAOD,BPHY,data15_13TeV,3,142
2022-03-27,,DAOD,JETM,mc16_13TeV,401,3051
2022-03-13,,DAOD,IDTIDE,data16_13TeV,312,312
2022-03-20,,DAOD,EXOT,data17_13TeV,23,1416
2022-03-20,,DAOD,TRUTH,mc15_13TeV,26,26
2022-03-20,,DAOD,EXOT,data16_13TeV,21,754
2022-03-27,,AOD,,data18_hi,12,57
2022-03-27,,DAOD,HIGGD,data16_13TeV,682,1068
2022-04-17,,DAOD,EXOT,mc16_13TeV,1208,3079
2022-03-20,,DAOD,ZMUMU,data18_13TeV,156,175
2022-03-27,,AOD,,data16_hip8TeV,1,15
2022-03-27,,DESDM,MCP,data18_13TeV,233,233
2022-03-27,,DAOD,HIGGD,data17_13TeV,515,990
2022-04-03,,DAOD,HIGGD,data15_13TeV,72,625
2022-03-27,,DAOD,HDBS,mc16_13TeV,49,49
2022-03-27,,DAOD,EXOT,data16_13TeV,18,401
2022-03-27,,DAOD,EGAM,data18_13TeV,399,3135
2022-05-01,phys-exotics,DAOD,HIGGD,mc16_13TeV,188,298
2022-04-10,phys-exotics,DAOD,HIGGD,mc16_13TeV,4,52
2022-04-17,phys-higgs,DAOD,HIGGD,mc16_13TeV,14,1046
2022-04-03,,DAOD,PHYS,mc20_13TeV,215,726
2022-04-03,,AOD,,mc15_14TeV,34,41
2022-04-10,,DAOD,PHYS,data15_13TeV,11,123
2022-04-03,,DAOD,HDBS,mc16_13TeV,41,82
2022-04-17,,DAOD,JETM,data17_13TeV,15,342
2022-04-17,,DAOD,IDTIDE,data17_13TeV,3,3
2022-04-17,,DAOD,BPHY,data17_13TeV,5,930
2022-04-10,,DAOD,EGAM,mc20_13TeV,71,128
2022-04-24,,DAOD,PHYS,mc16_13TeV,1740,3963
2022-04-17,,DAOD,PHYS,data15_13TeV,13,294
2022-04-17,,DAOD,TOPQ,data18_13TeV,10,1940
2022-04-17,,DAOD,STDM,data17_13TeV,25,862
2022-04-17,,DAOD,SUSY,data18_13TeV,11,2126
2022-04-17,,DAOD,STDM,data15_13TeV,17,180
2022-04-17,,DAOD,EXOT,data18_13TeV,229,2427
2022-03-13,,AOD,,mc16_5TeV,25,86
2022-03-06,perf-idtracking,EVNT,,mc16_13TeV,5,22
2022-03-27,,DAOD,BPHY,data16_13TeV,5,608
2022-04-03,phys-exotics,DAOD,HIGGD,data15_13TeV,1,66
2022-05-29,,AOD,,data17_13TeV,10,10
2022-03-27,phys-susy,DAOD,SUSY,data17_13TeV,1,1
2022-04-10,,DAOD,HDBS,data17_13TeV,1,208
2022-05-01,,DAOD,TOPQ,data17_13TeV,4,770
2022-04-17,,DAOD,IDTIDE,data15_13TeV,3,3
2022-04-10,,HITS,,mc16_13TeV,2,8
2022-04-17,perf-tau,AOD,,mc21_13p6TeV,7,11
2022-04-17,,DAOD,FTAG,mc16_13TeV,8,16
2022-04-17,,AOD,,data17_5TeV,14,26
2022-03-27,perf-muons,AOD,,mc20_13TeV,5,39
2022-03-06,,AOD,,data16_hip8TeV,3,30
2022-03-06,,AOD,,data16_13TeV,6,161
2022-03-06,,DAOD,ZMUMU,data15_13TeV,1,1
2022-03-20,,DAOD,EGAM,data17_13TeV,3,627
2022-04-10,,AOD,,data18_hi,1,46
2022-03-13,,DAOD,IDTIDE,mc20_13TeV,1,2
2022-04-24,phys-exotics,DAOD,HIGGD,mc16_13TeV,21,66
2022-04-17,,DAOD,IDTIDE,data16_13TeV,1,1
2022-04-17,,EVNT,,mc16_13p6TeV,1,2
2022-03-06,,DAOD,ZMUMU,data18_13TeV,3,3
2022-05-08,,EVNT,,mc15_13TeV,69,88
2022-04-03,phys-higgs,DAOD,HIGGD,data17_13TeV,3,558
2022-05-01,,DAOD,PHYS,data18_13TeV,10,1030
2022-03-13,,NTUP,PILEUP,mc20_13TeV,1,5
2022-04-10,,DESDM,MCP,data17_13TeV,2,2
2022-04-24,,DAOD,SUSY,data17_13TeV,1,186
2022-02-27,perf-muons,AOD,,data15_13TeV,1,1
2022-03-13,,DAOD,ZMUMU,data16_13TeV,1,155
2022-04-03,phys-exotics,DAOD,HIGGD,data18_13TeV,1,194
2022-04-03,,AOD,,data18_hi,2,2
2022-05-01,,DAOD,STDM,data17_13TeV,19,410
2022-03-27,phys-higgs,DAOD,HIGGD,data18_13TeV,1,194
2022-04-10,,EVNT,,mc15_5TeV,1,1
2022-05-08,,DAOD,EXOT,data18_13TeV,42,890
2022-03-13,,DAOD,HDBS,data15_13TeV,1,56
2022-03-20,,DAOD,FTAG,mc20_13TeV,1,3
2022-04-03,phys-exotics,DAOD,HIGGD,data17_13TeV,1,186
2022-04-10,,DAOD,FTAG,mc16_13TeV,1,2
2022-04-24,,AOD,,mc15_14TeV,12,12
2022-04-24,perf-muons,AOD,,mc20_13TeV,32,47
2022-04-24,,DAOD,RPVLL,data18_13TeV,2,2
2022-04-24,perf-muons,AOD,,data18_13TeV,647,647
2022-06-19,perf-muons,AOD,,data18_13TeV,135,135
2022-04-24,phys-higgs,DAOD,PHYS,mc20_13TeV,37,38
2022-05-01,,AOD,,mc15_14TeV,22,25
2022-05-01,,DAOD,SUSY,data18_13TeV,10,194
2022-05-08,,DAOD,HIGGD,data17_13TeV,824,1936
2022-05-15,perf-muons,AOD,,mc21_13p6TeV,1,2
2022-05-08,,DAOD,PHYS,data17_13TeV,33,780
2022-05-08,,AOD,,data18_13TeV,33,118
2022-05-15,phys-susy,DAOD,SUSY,mc16_13TeV,873,1343
2022-05-22,,DAOD,IDTIDE,data15_13TeV,1,1
2022-05-15,,RDO,,mc20_13TeV,7,7
2022-05-15,,DAOD,IDTIDE,mc20_13TeV,10,81
2022-05-15,,AOD,,data16_hip5TeV,8,8
2022-05-15,,DAOD,EGAM,data15_13TeV,129,129
2022-06-05,,DAOD,SUSY,mc16_13TeV,427,1315
2022-05-15,perf-tau,,,data18_13TeV,4,4
2022-05-22,phys-higgs,DAOD,HIGGD,mc16_13TeV,123,376
2022-05-15,,DAOD,PHYS,data17_13TeV,47,1292
2022-05-15,,DAOD,JETM,data17_13TeV,20,492
2022-05-22,,AOD,,mc16_13TeV,93,256
2022-05-22,,DAOD,JETM,data15_13TeV,48,580
2022-05-22,,DAOD,EGAM,data15_13TeV,380,586
2022-06-05,,DAOD,EGAM,data16_13TeV,1,1
2022-07-31,,DAOD,TOPQ,mc16_13TeV,1227,4460
2022-05-22,,AOD,,mc15_5TeV,5,5
2022-05-29,,HITS,,mc16_13TeV,11,15
2022-05-29,,DAOD,HDBS,data18_13TeV,30,458
2022-05-29,,DAOD,TRUTH,mc15_13TeV,1,1
2022-06-19,,DAOD,TOPQ,mc16_13TeV,1742,3390
2022-05-29,,DAOD,EGAM,mc21_13p6TeV,7,11
2022-05-29,,EVNT,,mc21_13p6TeV,10,10
2022-06-05,,DAOD,BPHY,mc16_13TeV,1373,2773
2022-06-12,phys-exotics,DAOD,TOPQ,mc16_13TeV,61,1199
2022-06-12,,AOD,,data22_900GeV,38,38
2022-04-24,,DAOD,HDBS,data18_13TeV,1,20
2022-04-24,,ESD,,mc16_13TeV,11,465
2022-04-24,,DAOD,JETM,data16_13TeV,3,50
2022-05-08,perf-muons,AOD,,data15_13TeV,11,11
2022-04-24,,AOD,,data16_hip5TeV,2,2
2022-06-19,,DAOD,EXOT,mc16_13TeV,1181,3242
2022-05-01,perf-muons,AOD,,mc21_13p6TeV,1,2
2022-05-08,soft-simul,EVNT,,mc21_13p6TeV,1,1
2022-05-08,,,,data17_13TeV,1,1
2022-07-17,,DAOD,EXOT,mc16_13TeV,1241,3591
2022-05-22,,DAOD,TRIG,data16_13TeV,2,4
2022-05-29,,AOD,,data16_13TeV,3,3
2022-05-29,,DAOD,TOPQ,data18_13TeV,2,388
2022-05-29,,AOD,,data16_hip8TeV,7,46
2022-06-12,,DAOD,STDM,data15_13TeV,13,132
2022-04-24,perf-egamma,DAOD,EGAM,mc16_13TeV,2,72
2022-05-01,,AOD,,data18_hi,4,4
2022-05-22,,DAOD,TRIG,data18_13TeV,5,15
2022-06-05,perf-egamma,DAOD,EGAM,mc16_13TeV,13,151
2022-06-05,,DAOD,PHYSVAL,mc16_13TeV,7,7
2022-04-24,,DAOD,HDBS,data15_13TeV,1,13
2022-04-24,,AOD,,data15_13TeV,2,2
2022-05-15,perf-muons,ESD,,data22_cos,1,1
2022-05-08,,AOD,,mc16_5TeV,2,4
2022-05-08,,DAOD,EGAM,data15_13TeV,1,106
2022-06-05,phys-susy,DAOD,SUSY,mc16_13TeV,2,133
2022-05-22,,EVNT,,mc16_5TeV,1,1
2022-05-15,,DAOD,PHYSVAL,mc20_13TeV,1,2
2022-06-19,,DAOD,IDPIXLUMI,data18_13TeV,1,1
2022-05-08,,DAOD,EGAM,data17_13TeV,2,418
2022-05-08,,DAOD,FTAG,mc20_13TeV,2,6
2022-05-29,,DAOD,TOPQ,data17_13TeV,2,372
2022-05-29,,DAOD,SUSY,data17_13TeV,1,186
2022-06-05,,AOD,,data22_cos,5,5
2022-06-12,,DAOD,EGAM,mc20_13TeV,29,191
2022-05-22,phys-top,DAOD,TOPQ,data16_13TeV,1,156
2022-05-22,,DAOD,HION,data15_hi,1,34
2022-07-03,,DAOD,PHYS,mc16_13TeV,815,2599
2022-06-12,,DAOD,HIGGD,data18_13TeV,497,847
2022-06-12,,DAOD,BPHY,mc16_13TeV,1165,2154
2022-06-12,,DAOD,HIGGD,data15_13TeV,233,339
2022-06-12,,DAOD,JETM,data15_13TeV,44,474
2022-06-12,phys-hdbs,DAOD,HIGGD,mc16_13TeV,78,78
2022-06-19,,AOD,,mc15_5TeV,6,6
2022-06-12,,DAOD,BPHY,data15_13TeV,4,152
2022-06-12,,HITS,,mc21_13p6TeV,6,12
2022-06-12,,RDO,,mc16_13TeV,7,9
2022-06-19,,DAOD,EXOT,data18_13TeV,39,264
2022-06-26,,DAOD,JETM,mc16_13TeV,549,1210
2022-06-19,,RDO,,mc20_13TeV,8,16
2022-06-19,,DAOD,PHYSVAL,mc20_13TeV,31,73
2022-06-19,,DAOD,HIGGD,data16_13TeV,13,244
2022-06-19,,DAOD,STDM,data16_13TeV,24,306
2022-06-19,,EVNT,,mc16_5TeV,8,8
2022-06-19,,EVNT,,mc15_5TeV,12,77
2022-06-19,,AOD,,data22_900GeV,7,7
2022-06-26,phys-higgs,DAOD,HIGGD,data15_13TeV,1,66
2022-06-26,,DAOD,JETM,data15_13TeV,6,66
2022-06-26,,DAOD,SUSY,data16_13TeV,5,732
2022-06-26,,AOD,,mc16_5TeV,116,174
2022-06-26,,DAOD,FTAG,mc16_13TeV,14,29
2022-07-03,,DAOD,STDM,data18_13TeV,20,465
2022-07-10,,AOD,,data18_hi,2,92
2022-07-03,,AOD,,mc16_5TeV,22,43
2022-07-03,,DAOD,HIGGD,data16_13TeV,176,622
2022-07-03,,AOD,,data16_hip5TeV,2,2
2022-07-03,,DAOD,PHYS,data17_13TeV,25,807
2022-07-03,,AOD,,data17_13TeV,18,19
2022-07-03,,TXT,,mc15_13TeV,37,38
2022-07-03,,DAOD,JETM,data15_13TeV,216,245
2022-07-17,phys-hdbs,DAOD,HIGGD,mc16_13TeV,504,1638
2022-07-10,,DAOD,SUSY,mc16_13TeV,41,202
2022-07-10,,DAOD,PHYS,data16_13TeV,32,755
2022-07-24,,DAOD,EXOT,mc16_13TeV,1136,3982
2022-07-10,,DAOD,PHYSVAL,mc20_13TeV,14,29
2022-07-10,,EVNT,,mc15_14TeV,4,4
2022-07-10,perf-muons,AOD,,data18_13TeV,405,405
2022-07-17,,DAOD,TAUP,data18_13TeV,200,310
2022-07-17,,DAOD,HDBS,mc16_13TeV,50,87
2022-07-24,,DAOD,PHYS,data18_13TeV,285,1393
2022-07-17,,DAOD,EXOT,data17_13TeV,34,2137
2022-07-17,,DAOD,HIGGD,data18_13TeV,15,668
2022-07-17,,ESD,,mc20_13TeV,15,15
2022-07-31,,DAOD,EXOT,mc16_13TeV,1221,3042
2022-07-24,,DAOD,FTAG,mc16_13TeV,127,182
2022-06-12,,DAOD,STDM,mc15_13TeV,19,52
2022-09-11,,DAOD,HIGGD,data18_13TeV,233,722
2022-06-26,,DAOD,TOPQ,data18_13TeV,3,582
2022-06-19,,TXT,,mc15_13TeV,14,28
2022-06-19,,AOD,,data15_13TeV,5,5
2022-06-26,det-muon,ESD,,data22_comm,2,2
2022-06-26,,DAOD,IDPIXLUMI,data18_13TeV,2,2
2022-06-26,,DAOD,RPVLL,mc16_13TeV,2,2
2022-07-17,,DAOD,PHYS,mc20_13TeV,25,69
2022-07-03,perf-idtracking,AOD,,mc21_13p6TeV,2,2
2022-07-17,,DAOD,TOPQ,data18_13TeV,6,1164
2022-07-17,phys-higgs,DAOD,HIGGD,data16_13TeV,8,93
2022-07-17,,DAOD,TRIG,data18_13TeV,8,18
2022-07-24,,DAOD,PHYSVAL,mc20_13TeV,21,54
2022-06-12,,DAOD,HION,data18_hi,2,92
2022-07-10,,,,data16_13TeV,1,1
2022-07-17,,DAOD,EGAM,data18_13TeV,95,516
2022-09-04,,DAOD,TOPQ,mc16_13TeV,650,1861
2022-07-17,,DAOD,PHYSLITE,mc20_13TeV,1,1
2022-07-03,,DAOD,BPHY,data15_13TeV,2,132
2022-07-10,,DAOD,IDTR,data18_13TeV,2,388
2022-07-24,,RDO,,mc20_13TeV,1,2
2022-07-24,,DAOD,TOPQ,data15_13TeV,174,304
2022-06-12,,DAOD,EGAM,data15_13TeV,1,106
2022-06-12,,DAOD,HDBS,data15_13TeV,2,210
2022-07-03,,DAOD,EGAM,data15_13TeV,1,106
2022-07-10,det-indet,HITS,,mc16_13TeV,1,1
2022-07-17,,DAOD,TRUTH,mc15_13TeV,1,5
2022-07-17,,AOD,,data18_13TeV,9,19
2022-07-31,,DAOD,JETM,mc16_13TeV,617,1675
2022-07-31,,AOD,,mc15_5TeV,4,4
2022-07-17,,DAOD,BPHY,data15_13TeV,1,66
2022-07-10,phys-exotics,DAOD,TOPQ,mc16_13TeV,1,2
2022-07-10,,HITS,,mc16_13TeV,1,5
2022-07-24,,DAOD,SUSY,data15_13TeV,4,245
2022-08-14,,DAOD,HIGGD,data17_13TeV,216,551
2022-07-03,,DAOD,SUSY,data17_13TeV,1,186
2022-07-24,,AOD,,mc21_13p6TeV,22,23
2022-07-31,perf-muons,AOD,,data15_13TeV,1,131
2022-07-24,,DAOD,JETM,data17_13TeV,17,399
2022-08-07,phys-hdbs,DAOD,HIGGD,mc16_13TeV,1,4
2022-07-24,,DAOD,PHYS,data16_13TeV,202,909
2022-07-24,,AOD,,mc15_5TeV,6,6
2022-07-24,phys-higgs,DAOD,STDM,mc16_13TeV,45,45
2022-08-28,,DAOD,STDM,mc16_13TeV,137,449
2022-07-31,,ESD,,mc21,8,8
2022-07-31,,DAOD,IDTRKVALID,mc20_13TeV,35,76
2022-07-31,,DAOD,HIGGD,data15_13TeV,21,190
2022-07-31,,DAOD,PHYS,mc21_13p6TeV,3,3
2022-07-31,,DAOD,STDM,data18_13TeV,119,119
2022-08-07,,,,data18_13TeV,30,30
2022-08-07,,DAOD,EGAM,mc20_13TeV,4,85
2022-08-07,,DAOD,TOPQ,data15_13TeV,67,392
2022-07-31,,AOD,,data18_13TeV,103,110
2022-08-07,,DAOD,TOPQ,data16_13TeV,157,1087
2022-08-07,,DAOD,EXOT,data16_13TeV,192,356
2022-08-14,,AOD,,mc20_13TeV,28,162
2022-08-07,,DAOD,EXOT,data17_13TeV,214,380
2022-08-14,,DAOD,STDM,data17_13TeV,28,559
2022-08-07,,RDO,,mc21,4,4
2022-08-07,perf-muons,AOD,,mc21_13p6TeV,52,102
2022-08-07,,RDO,,mc15_14TeV,13,13
2022-08-07,,DAOD,IDTIDE,data18_13TeV,304,304
2022-08-07,,DAOD,PHYS,data22_13p6TeV,114,114
2022-08-07,,DAOD,SUSY,data16_13TeV,9,131
2022-08-14,,DAOD,SUSY,data17_13TeV,211,454
2022-08-07,,DAOD,EXOT,data15_13TeV,110,171
2022-08-28,,DAOD,EXOT,data17_13TeV,219,1195
2022-08-21,,DAOD,HIGGD,data17_13TeV,6,135
2022-08-14,,DAOD,HIGGD,data15_13TeV,430,508
2022-08-14,,AOD,,mc21_13p6TeV,18,27
2022-08-14,,DAOD,EGAM,data17_13TeV,211,581
2022-08-28,,DAOD,BPHY,mc16_13TeV,102,112
2022-08-21,,DAOD,STDM,data16_13TeV,145,207
2022-08-21,,DAOD,STDM,data17_13TeV,176,264
2022-08-28,,DAOD,STDM,data18_13TeV,28,28
2022-08-14,,DAOD,IDTIDE,data18_13TeV,232,232
2022-08-21,,DAOD,PHYS,data15_13TeV,4,57
2022-08-21,,DAOD,BPHY,data15_13TeV,106,106
2022-08-21,,DAOD,SUSY,data18_13TeV,127,741
2022-08-21,,AOD,,data18_13TeV,8,95
2022-08-21,phys-higgs,AOD,,mc16_13TeV,12,12
2022-08-21,,RDO,,mc21,21,21
2022-09-04,,DAOD,HIGGD,mc16_13TeV,577,1177
2022-08-28,,DAOD,HIGGD,data15_13TeV,441,602
2022-08-28,,DAOD,TOPQ,data16_13TeV,160,315
2022-08-28,,AOD,,data18_hi,3,3
2022-07-24,,DAOD,TAUP,data18_13TeV,2,48
2022-07-24,,DAOD,PHYS,mc21_13p6TeV,2,2
2022-07-31,,DAOD,PHYS,mc20_13TeV,7,58
2022-08-07,,DAOD,PHYSVAL,mc20_13TeV,4,10
2022-08-14,,,,data22_13p6TeV,11,11
2022-09-18,,DAOD,EXOT,mc16_13TeV,1127,2187
2022-08-21,,DAOD,EGAM,data16_13TeV,4,604
2022-08-14,,AOD,,data18_hi,3,3
2022-08-28,,DAOD,STDM,data15_13TeV,2,2
2022-08-28,,DAOD,SUSY,data17_13TeV,65,250
2022-07-17,perf-tau,AOD,,mc20_13TeV,4,4
2022-07-31,,DAOD,MUON,data16_13TeV,1,20
2022-08-07,,DAOD,IDTRKVALID,data22_13p6TeV,1,1
2022-08-21,,,,data16_13TeV,1,1
2022-08-28,,DAOD,TRUTH,mc16_13TeV,2,40
2022-08-07,,AOD,,data18_hi,1,45
2022-07-31,,DAOD,RPVLL,data16_cos,2,2
2022-08-21,,DAOD,JETM,data17_13TeV,1,22
2022-08-14,,DAOD,JETM,data22_13p6TeV,1,1
2022-08-14,,ESD,,mc16_13TeV,5,5
2022-09-04,,DAOD,IDTIDE,mc20_13TeV,9,69
2022-07-31,,DAOD,IDTRKVALID,data18_13TeV,4,4
2022-07-31,,HITS,,mc21_13p6TeV,2,2
2022-07-17,,DAOD,LLP,data18_13TeV,1,252
2022-07-24,,EVNT,,mc21_13p6TeV,1,2
2022-07-31,,DAOD,TRUTH,mc15_13TeV,3,109
2022-07-24,,AOD,,data22_900GeV,1,1
2022-08-21,,DAOD,JETM,mc20_13TeV,3,23
2022-08-14,perf-muons,AOD,,data22_13p6TeV,1,1
2022-08-07,det-muon,DESDM,MCP,data22_13p6TeV,1,1
2022-09-04,,DAOD,EXOT,data17_13TeV,428,1746
2022-08-28,,DAOD,JETM,data16_13TeV,10,150
2022-09-04,,DAOD,PHYS,mc20_13TeV,107,210
2022-09-04,,AOD,,data22_13p6TeV,118,249
2022-09-04,trig-analysis,AOD,,data22_13p6TeV,2,2
2022-09-04,,DAOD,FTAG,data18_13TeV,24,24
2022-09-04,phys-sm,DAOD,STDM,mc16_13TeV,22,105
2022-09-04,phys-sm,DAOD,STDM,data15_13TeV,6,66
2022-09-04,,HIST,,data22_comm,1,1
2022-09-11,,DAOD,PHYS,data16_13TeV,329,955
2022-09-04,,DAOD,JETM,mc21_13p6TeV,12,12
2022-09-04,perf-jets,DAOD,JETM,data17_13TeV,8,186
2022-09-04,,DAOD,BPHY,data15_13TeV,4,264
2022-09-04,,DAOD,EGAM,mc21_13p6TeV,8,14
2022-09-04,phys-hi,,,data18_hi,1,1
2022-09-18,,DAOD,EXOT,data16_13TeV,53,653
2022-09-04,,RDO,,mc15_14TeV,6,9
2022-09-18,,EVNT,,mc16_13TeV,163,850
2022-09-04,,DAOD,TAUP,data17_13TeV,206,206
2022-09-11,,DAOD,TAUP,data18_13TeV,3,3
2022-09-11,,DAOD,PHYSVAL,mc20_13TeV,10,52
2022-09-11,,DAOD,EXOT,data16_13TeV,352,1059
2022-09-11,,AOD,,mc15_14TeV,15,38
2022-09-18,,DAOD,STDM,data15_13TeV,16,396
2022-09-11,,DAOD,STDM,data17_13TeV,204,1307
2022-09-18,,AOD,,mc20_13TeV,8,36
2022-09-11,phys-higgs,DAOD,HIGGD,data16_13TeV,151,151
2022-09-18,,AOD,,mc21_13p6TeV,42,89
2022-09-11,,ESD,,mc16_13TeV,4,4
2022-09-18,,DAOD,SUSY,data15_13TeV,73,263
2022-09-18,,AOD,,data17_13TeV,29,36
2022-09-18,,DAOD,TOPQ,data17_13TeV,211,581
2022-09-04,,DAOD,PHYSLITE,data22_13p6TeV,11,11
2022-09-04,,EVNT,,mc21_13p6TeV,6,8
2022-09-04,,AOD,,data15_13TeV,3,318
2022-09-18,,DAOD,IDTIDE,mc20_13TeV,3,42
2022-09-18,,AOD,,data17_5TeV,1,13
2022-09-18,,log,,data18_13TeV,1,1
2022-09-04,,DAOD,STDM,data17_13TeV,4,34
2022-09-11,,RDO,,mc21_13p6TeV,1,1
2022-09-04,,DAOD,BPHY,data18_13TeV,2,321
2022-09-04,,RDO,,mc21,1,1
2017-01-08,,AOD,,mc16_13TeV,211,221
2017-01-15,,AOD,,mc15_13TeV,756,1197
2019-06-02,,AOD,,data15_hi,1,1
2017-06-18,,AOD,,mc16_13TeV,188,270
2019-06-02,,NTUP,COMMON,data12_8TeV,2,27
2017-01-22,,DAOD,TRUTH,mc15_13TeV,225,235
2018-01-14,,EVNT,,mc15_13TeV,101,118
2017-01-22,,EVNT,,mc15_13TeV,958,1230
2017-01-01,,DAOD,EXOT,mc15_13TeV,1779,2274
2017-01-01,,DAOD,TOPQ,mc15_13TeV,2734,3659
2017-02-12,,DAOD,HIGGD,mc15_13TeV,4281,5809
2017-01-15,,NTUP,COMMON,data12_8TeV,32,32
2017-01-01,,ESD,,mc15_13TeV,72,75
2016-12-25,,DAOD,SUSY,mc15_13TeV,479,566
2017-01-08,,AOD,,mc15_valid,1,2
2017-02-19,,AOD,,mc12_8TeV,28,83
2017-01-01,,NTUP,TAU,data12_8TeV,18,497
2017-01-01,,DAOD,STDM,mc15_13TeV,13,103
2016-12-25,,ESD,,mc15_14TeV,2,2
2017-01-01,,DAOD,EGAM,data16_13TeV,1838,2454
2016-12-25,,AOD,,data16_13TeV,31,31
2016-12-25,phys-exotics,DAOD,EXOT,mc15_13TeV,44,47
