datetime,input_format_short,input_format_desc,input_project,n_tasks
2020-09-28 00:00:00.000000,DAOD,SUSY,data18_13TeV,257
2020-09-28 00:00:00.000000,DAOD,TOPQ,mc16_13TeV,1514
2020-09-28 00:00:00.000000,DAOD,TRUTH,mc16_13TeV,2
2020-09-28 00:00:00.000000,DAOD,MUON,data16_13TeV,10
2020-09-28 00:00:00.000000,DAOD,TOPQ,data16_13TeV,5
2020-09-28 00:00:00.000000,DAOD,TOPQ,data15_13TeV,8
2020-09-28 00:00:00.000000,,,data18_13TeV,1
2020-09-28 00:00:00.000000,DAOD,TOPQ,mc16_5TeV,1
2020-09-28 00:00:00.000000,DAOD,EXOT,data16_13TeV,13
2020-09-28 00:00:00.000000,AOD,,mc15_14TeV,20
2020-10-05 00:00:00.000000,DAOD,SUSY,data16_13TeV,18
2020-10-05 00:00:00.000000,DAOD,TOPQ,data16_13TeV,7
2020-10-05 00:00:00.000000,AOD,,mc15_5TeV,2
2020-10-05 00:00:00.000000,DAOD,JETM,data15_13TeV,36
2020-10-05 00:00:00.000000,DAOD,HIGGD,data16_13TeV,629
2020-10-05 00:00:00.000000,DAOD,SUSY,data18_13TeV,14
2020-10-05 00:00:00.000000,DAOD,SUSY,mc16_13TeV,5635
2020-10-05 00:00:00.000000,DAOD,JETM,data17_13TeV,48
2020-10-05 00:00:00.000000,DESDM,MCP,data16_13TeV,11
2020-10-05 00:00:00.000000,DAOD,TOPQ,data18_13TeV,9
2020-10-05 00:00:00.000000,DAOD,EXOT,data16_13TeV,114
2020-10-05 00:00:00.000000,AOD,,data16_13TeV,2
2020-10-05 00:00:00.000000,DAOD,EGAM,data15_13TeV,2
2020-10-05 00:00:00.000000,DAOD,TRIG,data18_13TeV,4
2020-10-05 00:00:00.000000,AOD,,data17_5TeV,14
2020-10-05 00:00:00.000000,DAOD,HIGGD,data15_13TeV,429
2020-10-05 00:00:00.000000,AOD,,mc15_13TeV,11
2020-10-05 00:00:00.000000,ESD,,data16_13TeV,8
2020-10-05 00:00:00.000000,TXT,,mc15_13TeV,1
2020-10-05 00:00:00.000000,DAOD,JETM,data16_13TeV,676
2020-10-05 00:00:00.000000,DAOD,TOPQ,data15_13TeV,10
2020-10-05 00:00:00.000000,DAOD,RPVLL,data15_13TeV,1
2020-10-05 00:00:00.000000,EVNT,,mc16_13TeV,219
2020-10-05 00:00:00.000000,DAOD,STDM,data18_13TeV,112
2020-10-05 00:00:00.000000,DAOD,RPVLL,mc16_13TeV,1
2020-10-05 00:00:00.000000,,,data16_13TeV,1
2020-10-05 00:00:00.000000,,,data18_13TeV,1
2020-10-05 00:00:00.000000,DAOD,TOPQ,data17_13TeV,7
2020-10-05 00:00:00.000000,NTUP,HI,data10_hi,3
2020-10-05 00:00:00.000000,DAOD,JETM,mc16_13TeV,874
2020-10-05 00:00:00.000000,AOD,,mc16_pPb8TeV,1
2020-10-05 00:00:00.000000,DAOD,MUON,data16_hip8TeV,1
2020-10-05 00:00:00.000000,HITS,,mc16_13TeV,9
2020-10-05 00:00:00.000000,DAOD,HION,data18_hi,1
2020-10-05 00:00:00.000000,DAOD,STDM,data17_13TeV,90
2020-10-05 00:00:00.000000,AOD,,data17_13TeV,9
2020-10-05 00:00:00.000000,DAOD,MUON,data18_13TeV,1
2020-10-05 00:00:00.000000,RAW,,data18_13TeV,1
2020-10-05 00:00:00.000000,DAOD,SUSY,data17_13TeV,9
2020-10-05 00:00:00.000000,AOD,,mc16_13TeV,64
2020-10-05 00:00:00.000000,,,data15_hi,2
2020-10-05 00:00:00.000000,AOD,,mc15_14TeV,26
2020-10-05 00:00:00.000000,DAOD,EXOT,data18_13TeV,160
2020-10-05 00:00:00.000000,DAOD,TOPQ,mc16_5TeV,16
2020-10-05 00:00:00.000000,DAOD,EXOT,mc16_13TeV,3201
2020-10-05 00:00:00.000000,DAOD,FTAG,data16_13TeV,1
2020-10-05 00:00:00.000000,DAOD,HIGGD,data18_13TeV,22
2020-10-05 00:00:00.000000,DAOD,HION,data15_hi,1
2020-10-05 00:00:00.000000,EVNT,,mc15_13TeV,182
2020-10-05 00:00:00.000000,RDO,,mc16_13TeV,89
2020-10-05 00:00:00.000000,DAOD,EGAM,data17_13TeV,3
2020-10-05 00:00:00.000000,HITS,,mc15_13TeV,2
2020-10-05 00:00:00.000000,DAOD,HIGGD,data17_13TeV,3
2020-10-05 00:00:00.000000,DAOD,EXOT,data15_13TeV,160
2020-10-05 00:00:00.000000,DESDM,MCP,data15_13TeV,12
2020-10-05 00:00:00.000000,AOD,,data15_hi,56
2020-10-05 00:00:00.000000,DAOD,EGAM,data16_13TeV,2
2020-10-05 00:00:00.000000,DAOD,EGAM,mc16_13TeV,12
2020-10-05 00:00:00.000000,DAOD,IDNCB,data18_13TeV,4
2020-10-05 00:00:00.000000,DAOD,RPVLL,data16_13TeV,1
2020-10-05 00:00:00.000000,DAOD,JETM,data18_13TeV,879
2020-10-05 00:00:00.000000,DAOD,TRUTH,mc15_13TeV,11
2020-10-05 00:00:00.000000,DAOD,BPHY,data16_13TeV,13
2020-10-05 00:00:00.000000,ESD,,data18_13TeV,4
2020-10-05 00:00:00.000000,DAOD,MUON,mc16_13TeV,3
2020-10-05 00:00:00.000000,DAOD,TOPQ,mc16_13TeV,2843
2020-10-05 00:00:00.000000,DAOD,STDM,data15_13TeV,145
2020-10-05 00:00:00.000000,DAOD,EGAM,data18_13TeV,3
2020-10-05 00:00:00.000000,DAOD,TOPQ,data17_5TeV,40
2020-10-05 00:00:00.000000,DAOD,EXOT,data17_13TeV,292
2020-10-05 00:00:00.000000,DAOD,SUSY,data15_13TeV,5
2020-10-05 00:00:00.000000,DAOD,HIGGD,mc16_13TeV,3999
2020-10-05 00:00:00.000000,AOD,,data18_13TeV,13
2020-10-05 00:00:00.000000,AOD,,data18_hi,14
2020-10-05 00:00:00.000000,AOD,,mc16_5TeV,75
2020-10-05 00:00:00.000000,EVNT,,mc15_pPb8TeV,1
2020-10-05 00:00:00.000000,DAOD,FTAG,mc16_13TeV,24
2020-10-05 00:00:00.000000,DAOD,TRUTH,mc16_13TeV,1
2020-10-05 00:00:00.000000,AOD,,data16_hip8TeV,2
2020-10-05 00:00:00.000000,DAOD,MUON,data15_13TeV,1
2020-10-05 00:00:00.000000,AOD,,data15_13TeV,15
2020-10-05 00:00:00.000000,,,data17_13TeV,2
2020-10-05 00:00:00.000000,ESD,,mc16_13TeV,39
2020-10-05 00:00:00.000000,DAOD,TAUP,mc16_13TeV,1
2020-10-05 00:00:00.000000,DESDM,MCP,data17_13TeV,17
2020-10-05 00:00:00.000000,DAOD,BPHY,data18_13TeV,9
2020-10-05 00:00:00.000000,DAOD,STDM,mc16_13TeV,4042
2020-10-05 00:00:00.000000,RDO,,mc15_13TeV,125
2020-10-05 00:00:00.000000,DAOD,STDM,data16_13TeV,306
2020-10-05 00:00:00.000000,DAOD,BPHY,data17_13TeV,10
2020-10-05 00:00:00.000000,EVNT,,mc15_14TeV,1
2020-10-05 00:00:00.000000,DAOD,FTAG,data18_13TeV,1
2020-10-05 00:00:00.000000,DAOD,BPHY,data15_13TeV,28
2020-10-12 00:00:00.000000,DAOD,EGAM,data17_13TeV,204
2020-10-12 00:00:00.000000,DAOD,RPVLL,data18_13TeV,2
2020-10-12 00:00:00.000000,DAOD,EXOT,data18_13TeV,41
2020-10-12 00:00:00.000000,DAOD,IDTRKVALID,data18_13TeV,1
2020-10-12 00:00:00.000000,AOD,,mc15_14TeV,8
2020-10-12 00:00:00.000000,RDO,,mc16_13TeV,113
2020-10-12 00:00:00.000000,AOD,,mc16_13TeV,116
2020-10-12 00:00:00.000000,DAOD,TOPQ,data18_13TeV,10
2020-10-12 00:00:00.000000,AOD,,data16_13TeV,1
2020-10-12 00:00:00.000000,AOD,,mc15_5TeV,12
2020-10-12 00:00:00.000000,DESDM,MCP,data16_13TeV,1
2020-10-12 00:00:00.000000,DAOD,HIGGD,data18_13TeV,1112
2020-10-12 00:00:00.000000,DAOD,STDM,data17_13TeV,60
2020-10-12 00:00:00.000000,DAOD,BPHY,data17_13TeV,17
2020-10-12 00:00:00.000000,DAOD,SUSY,data17_13TeV,367
2020-10-12 00:00:00.000000,AOD,,mc15_13TeV,2
2020-10-12 00:00:00.000000,DAOD,MUON,data15_13TeV,1
2020-10-12 00:00:00.000000,RAW,,data18_13TeV,2
2020-10-12 00:00:00.000000,DAOD,TOPQ,data17_5TeV,78
2020-10-12 00:00:00.000000,,,data17_13TeV,2
2020-10-12 00:00:00.000000,DAOD,JETM,data16_13TeV,224
2020-10-12 00:00:00.000000,DAOD,EXOT,data16_13TeV,56
2020-10-12 00:00:00.000000,AOD,,data17_5TeV,1
2020-10-12 00:00:00.000000,DAOD,FTAG,mc16_13TeV,141
2020-10-12 00:00:00.000000,DAOD,MUON,data18_13TeV,2
2020-10-12 00:00:00.000000,DRAW,ZMUMU,data16_13TeV,4
2020-10-12 00:00:00.000000,DAOD,TOPQ,data16_13TeV,12
2020-10-12 00:00:00.000000,DAOD,STDM,data15_13TeV,68
2020-10-12 00:00:00.000000,AOD,,data15_5TeV,11
2020-10-12 00:00:00.000000,,,data16_13TeV,4
2020-10-12 00:00:00.000000,EVNT,,mc16_13TeV,147
2020-10-12 00:00:00.000000,DAOD,SUSY,mc16_13TeV,6323
2020-10-12 00:00:00.000000,DAOD,HION,data18_hi,1
2020-10-12 00:00:00.000000,AOD,,mc16_5p44TeV,2
2020-10-12 00:00:00.000000,DAOD,JETM,mc16_13TeV,576
2020-10-12 00:00:00.000000,DAOD,MUON,data16_hip8TeV,1
2020-10-12 00:00:00.000000,DAOD,EGAM,data18_13TeV,196
2020-10-12 00:00:00.000000,DAOD,EXOT,data15_13TeV,24
2020-10-12 00:00:00.000000,DAOD,BPHY,data15_13TeV,31
2020-10-12 00:00:00.000000,AOD,,data15_13TeV,9
2020-10-12 00:00:00.000000,DAOD,SUSY,data16_13TeV,306
2020-10-12 00:00:00.000000,DAOD,IDTRKVALID,data17_13TeV,1
2020-10-12 00:00:00.000000,DAOD,HIGGD,data17_13TeV,1026
2020-10-12 00:00:00.000000,DAOD,STDM,data16_13TeV,89
2020-10-12 00:00:00.000000,DAOD,TOPQ,data15_13TeV,8
2020-10-12 00:00:00.000000,DAOD,IDTRKVALID,data16_13TeV,1
2020-10-12 00:00:00.000000,EVNT,,mc15_13TeV,50
2020-10-12 00:00:00.000000,DAOD,HIGGD,data15_13TeV,921
2020-10-12 00:00:00.000000,DAOD,RPVLL,mc16_13TeV,1
2020-10-12 00:00:00.000000,ESD,,mc15_13TeV,4
2020-10-12 00:00:00.000000,DAOD,RPVLL,data16_13TeV,1
2020-10-12 00:00:00.000000,DAOD,EGAM,data16_13TeV,1
2020-10-12 00:00:00.000000,DAOD,EXOT,data17_13TeV,204
2020-10-12 00:00:00.000000,DAOD,SUSY,data15_13TeV,132
2020-10-12 00:00:00.000000,AOD,,data16_hip8TeV,2
2020-10-12 00:00:00.000000,HITS,,mc16_13TeV,9
2020-10-12 00:00:00.000000,DAOD,TRUTH,mc15_13TeV,481
2020-10-12 00:00:00.000000,EVNT,,mc15_pPb8TeV,3
2020-10-12 00:00:00.000000,DESDM,MCP,data18_13TeV,1
2020-10-12 00:00:00.000000,DAOD,BPHY,data16_13TeV,11
2020-10-12 00:00:00.000000,ESD,,mc16_13TeV,55
2020-10-12 00:00:00.000000,EVNT,,mc15_8TeV,1
2020-10-12 00:00:00.000000,DAOD,MUON,mc16_13TeV,14
2020-10-12 00:00:00.000000,DAOD,TOPQ,mc16_13TeV,2241
2020-10-12 00:00:00.000000,DAOD,JETM,data17_13TeV,46
2020-10-12 00:00:00.000000,DAOD,HIGGD,data16_13TeV,1410
2020-10-12 00:00:00.000000,DAOD,IDTRKVALID,data15_13TeV,1
2020-10-12 00:00:00.000000,AOD,,data18_hi,14
2020-10-12 00:00:00.000000,AOD,,data15_hi,5
2020-10-12 00:00:00.000000,AOD,,mc16_5TeV,79
2020-10-12 00:00:00.000000,DAOD,JETM,data18_13TeV,774
2020-10-12 00:00:00.000000,DAOD,EXOT,mc16_13TeV,2366
2020-10-12 00:00:00.000000,DAOD,EGAM,data15_13TeV,1
2020-10-12 00:00:00.000000,AOD,,data18_13TeV,9
2020-10-12 00:00:00.000000,,,data18_13TeV,3
2020-10-12 00:00:00.000000,DAOD,TAUP,mc16_13TeV,12
2020-10-12 00:00:00.000000,DAOD,HIGGD,mc16_13TeV,4105
2020-10-12 00:00:00.000000,DAOD,FTAG,data18_13TeV,1
2020-10-12 00:00:00.000000,DAOD,BPHY,data18_13TeV,32
2020-10-12 00:00:00.000000,DAOD,SUSY,data18_13TeV,120
2020-10-12 00:00:00.000000,DAOD,BPHY,mc16_13TeV,4
2020-10-12 00:00:00.000000,DAOD,TOPQ,data17_13TeV,10
2020-10-12 00:00:00.000000,EVNT,,mc15_14TeV,2
2020-10-12 00:00:00.000000,DAOD,TOPQ,mc16_5TeV,5
2020-10-12 00:00:00.000000,AOD,,data17_13TeV,5
2020-10-12 00:00:00.000000,DAOD,JETM,data15_13TeV,139
2020-10-12 00:00:00.000000,AOD,,mc16_pPb8TeV,25
2020-10-12 00:00:00.000000,DAOD,STDM,data18_13TeV,105
2020-10-12 00:00:00.000000,ESD,,data16_13TeV,6
2020-10-12 00:00:00.000000,DAOD,STDM,mc16_13TeV,1118
2020-10-12 00:00:00.000000,DAOD,EGAM,mc16_13TeV,11
2020-10-12 00:00:00.000000,AOD,,data17_hi,2
2020-10-19 00:00:00.000000,DAOD,STDM,mc16_13TeV,828
2020-10-19 00:00:00.000000,DAOD,SUSY,data15_13TeV,139
2020-10-19 00:00:00.000000,AOD,,mc15_13TeV,6
2020-10-19 00:00:00.000000,DAOD,EXOT,data15_13TeV,262
2020-10-19 00:00:00.000000,RDO,,mc16_13TeV,105
2020-10-19 00:00:00.000000,DAOD,HIGGD,mc16_13TeV,2647
2020-10-19 00:00:00.000000,DAOD,TOPQ,data17_13TeV,24
2020-10-19 00:00:00.000000,DAOD,MUON,data18_13TeV,1
2020-10-19 00:00:00.000000,DAOD,TRUTH,mc15_13TeV,913
2020-10-19 00:00:00.000000,AOD,,data17_5TeV,1
2020-10-19 00:00:00.000000,DAOD,TOPQ,data18_13TeV,9
2020-10-19 00:00:00.000000,TXT,,mc15_13TeV,36
2020-10-19 00:00:00.000000,DESDM,EXOTHIP,data17_13TeV,1
2020-10-19 00:00:00.000000,EVNT,,mc15_8TeV,4
2020-10-19 00:00:00.000000,DAOD,EGAM,data16_13TeV,2
2020-10-19 00:00:00.000000,DAOD,FTAG,data18_13TeV,6
2020-10-19 00:00:00.000000,AOD,,mc15_5TeV,1
2020-10-19 00:00:00.000000,DAOD,BPHY,mc16_13TeV,12
2020-10-19 00:00:00.000000,DAOD,EXOT,data18_13TeV,782
2020-10-19 00:00:00.000000,AOD,,mc16_13TeV,585
2020-10-19 00:00:00.000000,DAOD,HIGGD,data17_13TeV,2
2020-10-19 00:00:00.000000,DAOD,EXOT,mc16_13TeV,1699
2020-10-19 00:00:00.000000,HITS,,mc16_13TeV,11
2020-10-19 00:00:00.000000,AOD,,data15_13TeV,1
2020-10-19 00:00:00.000000,DAOD,EGAM,data17_13TeV,252
2020-10-19 00:00:00.000000,AOD,,data16_13TeV,3
2020-10-19 00:00:00.000000,DAOD,BPHY,data15_13TeV,27
2020-10-19 00:00:00.000000,DAOD,SUSY,data16_13TeV,188
2020-10-19 00:00:00.000000,DAOD,STDM,data18_13TeV,133
2020-10-19 00:00:00.000000,DAOD,HIGGD,data18_13TeV,4
2020-10-19 00:00:00.000000,DAOD,FTAG,mc16_13TeV,186
2020-10-19 00:00:00.000000,DAOD,TOPQ,mc16_13TeV,1364
2020-10-19 00:00:00.000000,EVNT,,mc16_13TeV,678
2020-10-19 00:00:00.000000,DESDM,EXOTHIP,data16_13TeV,1
2020-10-19 00:00:00.000000,DAOD,MUON,mc16_13TeV,6
2020-10-19 00:00:00.000000,AOD,,data15_5TeV,1
2020-10-19 00:00:00.000000,AOD,,data16_hip5TeV,3
2020-10-19 00:00:00.000000,DAOD,PHYS,mc16_13TeV,68
2020-10-19 00:00:00.000000,DAOD,SUSY,data17_13TeV,200
2020-10-19 00:00:00.000000,,,data17_13TeV,2
2020-10-19 00:00:00.000000,DAOD,EGAM,mc16_13TeV,13
2020-10-19 00:00:00.000000,DAOD,EXOT,data17_13TeV,553
2020-10-19 00:00:00.000000,DAOD,TOPQ,data15_13TeV,12
2020-10-19 00:00:00.000000,AOD,,mc16_valid,2
2020-10-19 00:00:00.000000,AOD,,data17_13TeV,3
2020-10-19 00:00:00.000000,DESDM,EXOTHIP,data15_13TeV,1
2020-10-19 00:00:00.000000,ESD,,mc16_13TeV,51
2020-10-19 00:00:00.000000,DAOD,FTAG,data16_13TeV,7
2020-10-19 00:00:00.000000,AOD,,data18_900GeV,2
2020-10-19 00:00:00.000000,DAOD,JETM,data18_13TeV,438
2020-10-19 00:00:00.000000,DAOD,RPVLL,data18_13TeV,2
2020-10-19 00:00:00.000000,DAOD,TOPQ,mc16_5TeV,27
2020-10-19 00:00:00.000000,AOD,,mc16_5TeV,29
2020-10-19 00:00:00.000000,DAOD,TAUP,mc16_13TeV,16
2020-10-19 00:00:00.000000,DAOD,EXOT,data16_13TeV,541
2020-10-19 00:00:00.000000,EVNT,,mc15_pPb8TeV,3
2020-10-19 00:00:00.000000,DAOD,SUSY,data18_13TeV,510
2020-10-19 00:00:00.000000,DAOD,JETM,data15_13TeV,16
2020-10-19 00:00:00.000000,HITS,,mc15_13TeV,3
2020-10-19 00:00:00.000000,AOD,,data18_hi,10
2020-10-19 00:00:00.000000,DAOD,JETM,mc16_13TeV,196
2020-10-19 00:00:00.000000,AOD,,mc15_14TeV,19
2020-10-19 00:00:00.000000,DAOD,JETM,data16_13TeV,31
2020-10-19 00:00:00.000000,EVNT,,mc15_14TeV,2
2020-10-19 00:00:00.000000,DAOD,FTAG,data15_13TeV,5
2020-10-19 00:00:00.000000,DAOD,SUSY,mc16_13TeV,7717
2020-10-19 00:00:00.000000,DESDM,EXOTHIP,data18_13TeV,1
2020-10-19 00:00:00.000000,DAOD,TOPQ,data16_13TeV,16
2020-10-19 00:00:00.000000,AOD,,data15_hi,4
2020-10-19 00:00:00.000000,EVNT,,mc15_13TeV,192
2020-10-19 00:00:00.000000,DAOD,BPHY,data17_13TeV,46
2020-10-19 00:00:00.000000,DAOD,STDM,data16_13TeV,50
2020-10-19 00:00:00.000000,DAOD,HIGGD,data15_13TeV,14
2020-10-19 00:00:00.000000,DAOD,EGAM,data15_13TeV,2
2020-10-19 00:00:00.000000,DAOD,IDTRKVALID,data16_13TeV,1
2020-10-19 00:00:00.000000,DAOD,RPVLL,data16_13TeV,3
2020-10-19 00:00:00.000000,DAOD,BPHY,data18_13TeV,49
2020-10-19 00:00:00.000000,DAOD,STDM,data15_13TeV,29
2020-10-19 00:00:00.000000,DAOD,EGAM,data18_13TeV,2
2020-10-19 00:00:00.000000,DAOD,STDM,data17_13TeV,42
2020-10-19 00:00:00.000000,AOD,,data18_13TeV,3
2020-10-19 00:00:00.000000,DAOD,PHYS,data18_13TeV,245
2020-10-19 00:00:00.000000,,,data16_13TeV,1
2020-10-19 00:00:00.000000,DAOD,BPHY,data16_13TeV,38
2020-10-19 00:00:00.000000,DAOD,HIGGD,data16_13TeV,22
2020-10-19 00:00:00.000000,DAOD,FTAG,data17_13TeV,4
2020-10-19 00:00:00.000000,DAOD,RPVLL,mc16_13TeV,22
2020-10-19 00:00:00.000000,DAOD,JETM,data17_13TeV,16
2020-10-26 00:00:00.000000,DAOD,TOPQ,data18_13TeV,8
2020-10-26 00:00:00.000000,DAOD,EXOT,mc16_13TeV,2932
2020-10-26 00:00:00.000000,DAOD,TOPQ,data17_13TeV,6
2020-10-26 00:00:00.000000,DAOD,EXOT,data17_13TeV,431
2020-10-26 00:00:00.000000,DAOD,HIGGD,data15_13TeV,72
2020-10-26 00:00:00.000000,DAOD,IDNCB,data17_13TeV,1
2020-10-26 00:00:00.000000,ESD,,mc16_13TeV,40
2020-10-26 00:00:00.000000,AOD,,mc15_13TeV,1
2020-10-26 00:00:00.000000,,,data18_13TeV,2
2020-10-26 00:00:00.000000,AOD,,data16_hip5TeV,3
2020-10-26 00:00:00.000000,DAOD,MUON,data18_13TeV,1
2020-10-26 00:00:00.000000,EVNT,,mc15_14TeV,1
2020-10-26 00:00:00.000000,DAOD,EGAM,mc16_13TeV,52
2020-10-26 00:00:00.000000,DAOD,TAUP,mc16_13TeV,17
2020-10-26 00:00:00.000000,DAOD,PHYS,data18_13TeV,24
2020-10-26 00:00:00.000000,TXT,,mc15_13TeV,10
2020-10-26 00:00:00.000000,DAOD,JETM,data17_13TeV,36
2020-10-26 00:00:00.000000,AOD,,data17_5TeV,9
2020-10-26 00:00:00.000000,HITS,,mc16_13TeV,15
2020-10-26 00:00:00.000000,DAOD,SUSY,data15_13TeV,20
2020-10-26 00:00:00.000000,EVNT,,mc15_13TeV,101
2020-10-26 00:00:00.000000,DAOD,MUON,mc16_13TeV,6
2020-10-26 00:00:00.000000,AOD,,mc15_14TeV,21
